pid,cpu,ts
428396, 0.9,1720210851089167006
428608,39.2,1720210851089167006
428396, 0.9,1720210852278569089
428608,39.7,1720210852278569089
428396, 0.9,1720210853490405987
428608,40.2,1720210853490405987
428396, 0.8,1720210854681810285
428608,40.5,1720210854681810285
428396, 0.8,1720210855877238051
428608,40.8,1720210855877238051
428396, 0.8,1720210857064311867
428608,40.1,1720210857064311867
428396, 0.8,1720210858241298654
428608,40.3,1720210858241298654
428396, 0.8,1720210859426058135
428608,40.5,1720210859426058135
428396, 0.7,1720210860610279640
428608,40.5,1720210860610279640
428396, 0.7,1720210861791901379
428608,40.5,1720210861791901379
428396, 0.7,1720210862969604506
428608,39.7,1720210862969604506
428396, 0.7,1720210864145085518
428608,39.6,1720210864145085518
428396, 0.7,1720210865319154391
428608,39.7,1720210865319154391
428396, 0.7,1720210866490097302
428608,39.8,1720210866490097302
428396, 0.7,1720210867659928023
428608,39.9,1720210867659928023
428396, 0.6,1720210868829642598
428608,39.9,1720210868829642598
428396, 0.6,1720210869995986970
428608,39.3,1720210869995986970
428396, 0.6,1720210871168035968
428608,39.2,1720210871168035968
428396, 0.6,1720210872348731391
428608,39.2,1720210872348731391
428396, 0.6,1720210873528099677
428608,39.4,1720210873528099677
428396, 0.6,1720210874699047444
428608,39.5,1720210874699047444
428396, 0.6,1720210875884450959
428608,39.8,1720210875884450959
428396, 0.6,1720210877062900619
428608,39.4,1720210877062900619
428396, 0.5,1720210878249745946
428608,39.5,1720210878249745946
428396, 0.5,1720210879428857384
428608,39.7,1720210879428857384
428396, 0.5,1720210880677669198
428608,39.9,1720210880677669198
428396, 0.5,1720210881868101744
428608,40.0,1720210881868101744
428396, 0.5,1720210883047360301
428608,39.8,1720210883047360301
428396, 0.5,1720210884234872427
428608,39.9,1720210884234872427
428396, 0.5,1720210885413488456
428608,40.0,1720210885413488456
428396, 0.5,1720210886586616205
428608,40.1,1720210886586616205
428396, 0.5,1720210887761782867
428608,40.2,1720210887761782867
428396, 0.5,1720210888944960590
428608,39.8,1720210888944960590
428396, 0.5,1720210890126864687
428608,39.9,1720210890126864687
428396, 0.5,1720210891318106503
428608,40.0,1720210891318106503
428396, 0.4,1720210892503458772
428608,40.2,1720210892503458772
428396, 0.4,1720210893677431937
428608,40.3,1720210893677431937
428396, 0.4,1720210894858780702
428608,40.4,1720210894858780702
428396, 0.4,1720210896028354916
428608,40.0,1720210896028354916
428396, 0.4,1720210897210347044
428608,40.2,1720210897210347044
428396, 0.4,1720210898381467612
428608,40.3,1720210898381467612
428396, 0.4,1720210899561396748
428608,40.4,1720210899561396748
428396, 0.4,1720210900738658153
428608,40.7,1720210900738658153
428396, 0.4,1720210901919615606
428608,40.8,1720210901919615606
428396, 0.4,1720210903095307111
428608,40.5,1720210903095307111
428396, 0.4,1720210904273467371
428608,40.6,1720210904273467371
428396, 0.4,1720210905450906742
428608,40.7,1720210905450906742
428396, 0.4,1720210906635259327
428608,40.8,1720210906635259327
428396, 0.4,1720210907809562557
428608,40.8,1720210907809562557
428396, 0.4,1720210908985065543
428608,40.5,1720210908985065543
428396, 0.4,1720210910166277631
428608,40.6,1720210910166277631
428396, 0.4,1720210911345502676
428608,40.6,1720210911345502676
428396, 0.4,1720210912527885030
428608,40.7,1720210912527885030
428396, 0.3,1720210913704050830
428608,40.8,1720210913704050830
428396, 0.3,1720210914879474272
428608,40.8,1720210914879474272
428396, 0.3,1720210916053633159
428608,40.5,1720210916053633159
428396, 0.3,1720210917232989169
428608,40.6,1720210917232989169
428396, 0.3,1720210918408292189
428608,40.6,1720210918408292189
428396, 0.3,1720210919585663919
428608,40.6,1720210919585663919
428396, 0.3,1720210920782053776
428608,40.8,1720210920782053776
428396, 0.3,1720210921961887876
428608,40.5,1720210921961887876
428396, 0.3,1720210923138115228
428608,40.5,1720210923138115228
428396, 0.3,1720210924312499991
428608,40.5,1720210924312499991
428396, 0.3,1720210925492781474
428608,40.5,1720210925492781474
428396, 0.3,1720210926672279521
428608,40.5,1720210926672279521
428396, 0.3,1720210927849421298
428608,40.6,1720210927849421298
428396, 0.3,1720210929024171128
428608,40.2,1720210929024171128
428396, 0.3,1720210930198879064
428608,40.2,1720210930198879064
428396, 0.3,1720210931378846984
428608,40.2,1720210931378846984
428396, 0.3,1720210932551113586
428608,40.2,1720210932551113586
428396, 0.3,1720210933726312301
428608,40.3,1720210933726312301
428396, 0.3,1720210934904655219
428608,40.3,1720210934904655219
428396, 0.3,1720210936077571840
428608,40.0,1720210936077571840
428396, 0.3,1720210937248847044
428608,40.1,1720210937248847044
428396, 0.3,1720210938421008801
428608,40.3,1720210938421008801
428396, 0.3,1720210939598203814
428608,40.4,1720210939598203814
428396, 0.3,1720210940783796235
428608,40.6,1720210940783796235
428396, 0.3,1720210941985324958
428608,40.4,1720210941985324958
428396, 0.3,1720210943171216275
428608,40.5,1720210943171216275
428396, 0.3,1720210944344088640
428608,40.5,1720210944344088640
