pid,cpu,ts
345935,14.0,1721222983563820075
345588, 1.4,1721222984682914640
345935,13.4,1721222984682914640
345588, 1.4,1721222984739666127
345935,13.4,1721222984739666127
345588, 1.4,1721222985863401192
345935,13.4,1721222985863401192
345588, 1.4,1721222985924305699
345935,13.4,1721222985924305699
345588, 1.3,1721222987041999248
345935,13.4,1721222987041999248
345588, 1.3,1721222987108075979
345935,13.4,1721222987108075979
345588, 1.3,1721222988219749103
345935,13.5,1721222988219749103
345588, 1.3,1721222988292053841
345935,13.5,1721222988292053841
345588, 1.2,1721222989400498430
345935,13.6,1721222989400498430
345588, 1.2,1721222989485852741
345935,13.6,1721222989485852741
345588, 1.2,1721222990580174300
345935,13.7,1721222990580174300
345588, 1.2,1721222990663587867
345935,13.4,1721222990663587867
345588, 1.1,1721222991752405757
345935,13.4,1721222991752405757
345588, 1.1,1721222991841941360
345935,13.5,1721222991841941360
345588, 1.1,1721222992927670570
345935,13.5,1721222992927670570
345588, 1.1,1721222993021425738
345935,13.6,1721222993021425738
345588, 1.1,1721222994104916051
345935,13.7,1721222994104916051
345588, 1.1,1721222994206728849
345935,13.8,1721222994206728849
345588, 1.1,1721222995288577994
345935,13.9,1721222995288577994
345588, 1.1,1721222995389181480
345935,14.0,1721222995389181480
345588, 1.0,1721222996466732069
345935,14.1,1721222996466732069
345588, 1.0,1721222996568435160
345935,14.1,1721222996568435160
345588, 1.0,1721222997646752437
345935,14.2,1721222997646752437
345588, 1.0,1721222997750793101
345935,13.9,1721222997750793101
345588, 1.0,1721222998826141604
345935,13.9,1721222998826141604
345588, 1.0,1721222998935084812
345935,14.0,1721222998935084812
345588, 0.9,1721223000005409140
345935,14.0,1721223000005409140
345588, 0.9,1721223000118387945
345935,14.0,1721223000118387945
345588, 0.9,1721223001182658456
345935,14.0,1721223001182658456
345588, 0.9,1721223001299190138
345935,14.0,1721223001299190138
345588, 0.9,1721223002362437627
345935,14.1,1721223002362437627
345588, 0.9,1721223002475930954
345935,14.1,1721223002475930954
345588, 0.9,1721223003536935198
345935,14.1,1721223003536935198
345588, 0.9,1721223003656508732
345935,14.1,1721223003656508732
345588, 0.8,1721223004709489360
345935,13.8,1721223004709489360
345588, 0.8,1721223004839351546
345935,13.8,1721223004839351546
345588, 0.8,1721223005883401064
345935,13.7,1721223005883401064
345588, 0.8,1721223006016440507
345935,13.8,1721223006016440507
345588, 0.8,1721223007060876586
345935,13.7,1721223007060876586
345588, 0.8,1721223007195806136
345935,13.7,1721223007195806136
345588, 0.8,1721223008234645770
345935,13.7,1721223008234645770
345588, 0.8,1721223008371768611
345935,13.7,1721223008371768611
345588, 0.8,1721223009421225426
345935,13.7,1721223009421225426
345588, 0.8,1721223009557416117
345935,13.8,1721223009557416117
345588, 0.8,1721223010601457339
345935,13.7,1721223010601457339
345588, 0.7,1721223010750602574
345935,13.5,1721223010750602574
345588, 0.7,1721223011799567159
345935,13.5,1721223011799567159
345588, 0.7,1721223011955989411
345935,13.6,1721223011955989411
345588, 0.7,1721223012998050484
345935,13.5,1721223012998050484
345588, 0.7,1721223013152211597
345935,13.6,1721223013152211597
345588, 0.7,1721223014172107359
345935,13.5,1721223014172107359
345588, 0.7,1721223014330769269
345935,13.6,1721223014330769269
345588, 0.7,1721223015350913901
345935,13.5,1721223015350913901
345588, 0.7,1721223015508798322
345935,13.5,1721223015508798322
345588, 0.7,1721223016530314262
345935,13.5,1721223016530314262
345588, 0.7,1721223016692392871
345935,13.3,1721223016692392871
345588, 0.6,1721223017714045850
345935,13.3,1721223017714045850
345588, 0.6,1721223017875045341
345935,13.4,1721223017875045341
345588, 0.6,1721223018891691598
345935,13.4,1721223018891691598
345588, 0.6,1721223019056335650
345935,13.4,1721223019056335650
345588, 0.6,1721223020071913950
345935,13.5,1721223020071913950
345588, 0.6,1721223020235565308
345935,13.5,1721223020235565308
345588, 0.6,1721223021250114556
345935,13.5,1721223021250114556
345588, 0.6,1721223021414855079
345935,13.5,1721223021414855079
345588, 0.6,1721223022432690891
345935,13.5,1721223022432690891
345588, 0.6,1721223022597272524
345935,13.6,1721223022597272524
345588, 0.6,1721223023607018575
345935,13.6,1721223023607018575
345588, 0.6,1721223023781203646
345935,13.4,1721223023781203646
345588, 0.6,1721223024784333878
345935,13.4,1721223024784333878
345588, 0.6,1721223024956231511
345935,13.4,1721223024956231511
345588, 0.6,1721223025967108146
345935,13.5,1721223025967108146
345588, 0.6,1721223026143608458
345935,13.5,1721223026143608458
345588, 0.6,1721223027148097758
345935,13.6,1721223027148097758
345588, 0.6,1721223027325185038
345935,13.6,1721223027325185038
345588, 0.6,1721223028332786291
345935,13.6,1721223028332786291
345588, 0.6,1721223028503329097
345935,13.6,1721223028503329097
345588, 0.5,1721223029517284474
345935,13.6,1721223029517284474
345588, 0.5,1721223029680976106
345935,13.5,1721223029680976106
345588, 0.5,1721223030698480631
345935,13.5,1721223030698480631
345588, 0.5,1721223030856923767
345935,13.5,1721223030856923767
345588, 0.5,1721223031876850697
345935,13.5,1721223031876850697
345588, 0.5,1721223032036302446
345935,13.5,1721223032036302446
345588, 0.5,1721223033067842393
345935,13.5,1721223033067842393
345588, 0.5,1721223033218206688
345935,13.5,1721223033218206688
345588, 0.5,1721223034262616460
345935,13.6,1721223034262616460
345588, 0.5,1721223034398239038
345935,13.6,1721223034398239038
345588, 0.5,1721223035445510020
345935,13.6,1721223035445510020
345588, 0.5,1721223035580284558
345935,13.6,1721223035580284558
345588, 0.5,1721223036624125423
345935,13.6,1721223036624125423
345588, 0.5,1721223036759145864
345935,13.5,1721223036759145864
345588, 0.5,1721223037801894628
345935,13.5,1721223037801894628
345588, 0.5,1721223037944071819
345935,13.5,1721223037944071819
345588, 0.5,1721223038982399940
345935,13.5,1721223038982399940
345588, 0.5,1721223039130415622
345935,13.6,1721223039130415622
345588, 0.5,1721223040167166241
345935,13.6,1721223040167166241
345588, 0.5,1721223040311114655
345935,13.6,1721223040311114655
345588, 0.5,1721223041347680750
345935,13.6,1721223041347680750
345588, 0.5,1721223041486772957
345935,13.6,1721223041486772957
345588, 0.5,1721223042529652938
345935,13.7,1721223042529652938
345588, 0.5,1721223042672257525
345935,13.5,1721223042672257525
345588, 0.4,1721223043707941332
345935,13.6,1721223043707941332
345588, 0.4,1721223043857065006
345935,13.6,1721223043857065006
345588, 0.4,1721223044891176835
345935,13.6,1721223044891176835
345588, 0.4,1721223045039337330
345935,13.6,1721223045039337330
345588, 0.4,1721223046070023663
345935,13.7,1721223046070023663
345588, 0.4,1721223046217392073
345935,13.7,1721223046217392073
345588, 0.4,1721223047251558735
345935,13.7,1721223047251558735
345588, 0.4,1721223047402803051
345935,13.7,1721223047402803051
345588, 0.4,1721223048427005784
345935,13.7,1721223048427005784
345588, 0.4,1721223048580766239
345935,13.8,1721223048580766239
345588, 0.4,1721223049608588876
345935,13.8,1721223049608588876
345588, 0.4,1721223049774609454
345935,13.6,1721223049774609454
345588, 0.4,1721223050790534682
345935,13.7,1721223050790534682
345588, 0.4,1721223050955144918
345935,13.7,1721223050955144918
345588, 0.4,1721223051973040134
345935,13.7,1721223051973040134
345588, 0.4,1721223052136988200
345935,13.7,1721223052136988200
345588, 0.4,1721223053145860584
345935,13.7,1721223053145860584
